object_id,object_type
BATCH05903,Batch
QCS06117,QCSample
BATCH05904,Batch
QCS06118,QCSample
BATCH05905,Batch
DEVIAT0950,Deviation
QCS06119,QCSample
BATCH05906,Batch
BATCH05907,Batch
QCS06120,QCSample
BATCH05908,Batch
QCS06121,QCSample
BATCH05909,Batch
QCS06122,QCSample
DEVIAT0951,Deviation
QCS06123,QCSample
BATCH05910,Batch
QCS06124,QCSample
BATCH05911,Batch
QCS06125,QCSample
BATCH05912,Batch
QCS06126,QCSample
BATCH05913,Batch
QCS06127,QCSample
BATCH05914,Batch
DEVIAT0952,Deviation
QCS06128,QCSample
BATCH05915,Batch
QCS06129,QCSample
BATCH05916,Batch
QCS06130,QCSample
BATCH05917,Batch
QCS06131,QCSample
BATCH05918,Batch
DEVIAT0953,Deviation
QCS06132,QCSample
BATCH05919,Batch
QCS06133,QCSample
BATCH05920,Batch
QCS06134,QCSample
BATCH05921,Batch
QCS06135,QCSample
DEVIAT0954,Deviation
QCS06136,QCSample
BATCH05922,Batch
QCS06137,QCSample
BATCH05923,Batch
QCS06138,QCSample
BATCH05924,Batch
DEVIAT0955,Deviation
QCS06139,QCSample
BATCH05925,Batch
QCS06140,QCSample
BATCH05926,Batch
QCS06141,QCSample
BATCH05927,Batch
QCS06142,QCSample
BATCH05928,Batch
QCS06143,QCSample
BATCH05929,Batch
QCS06144,QCSample
BATCH05930,Batch
DEVIAT0956,Deviation
QCS06145,QCSample
BATCH05931,Batch
QCS06146,QCSample
BATCH05932,Batch
DEVIAT0957,Deviation
QCS06147,QCSample
BATCH05933,Batch
QCS06148,QCSample
BATCH05934,Batch
BATCH05935,Batch
QCS06149,QCSample
BATCH05936,Batch
QCS06150,QCSample
BATCH05937,Batch
DEVIAT0958,Deviation
QCS06151,QCSample
QCS06152,QCSample
BATCH05938,Batch
QCS06153,QCSample
BATCH05939,Batch
QCS06154,QCSample
BATCH05940,Batch
DEVIAT0959,Deviation
QCS06155,QCSample
QCS06156,QCSample
BATCH05941,Batch
DEVIAT0960,Deviation
QCS06157,QCSample
BATCH05942,Batch
QCS06158,QCSample
BATCH05943,Batch
QCS06159,QCSample
BATCH05944,Batch
DEVIAT0961,Deviation
QCS06160,QCSample
BATCH05945,Batch
QCS06161,QCSample
BATCH05946,Batch
QCS06162,QCSample
BATCH05947,Batch
QCS06163,QCSample
BATCH05948,Batch
QCS06164,QCSample
BATCH05949,Batch
QCS06165,QCSample
BATCH05950,Batch
QCS06166,QCSample
BATCH05951,Batch
QCS06167,QCSample
BATCH05952,Batch
QCS06168,QCSample
BATCH05953,Batch
QCS06169,QCSample
BATCH05954,Batch
QCS06170,QCSample
DEVIAT0962,Deviation
QCS06171,QCSample
BATCH05955,Batch
QCS06172,QCSample
BATCH05956,Batch
QCS06173,QCSample
BATCH05957,Batch
QCS06174,QCSample
BATCH05958,Batch
QCS06175,QCSample
BATCH05959,Batch
BATCH05960,Batch
QCS06176,QCSample
BATCH05961,Batch
QCS06177,QCSample
BATCH05962,Batch
QCS06178,QCSample
BATCH05963,Batch
DEVIAT0963,Deviation
QCS06179,QCSample
BATCH05964,Batch
BATCH05965,Batch
QCS06180,QCSample
BATCH05966,Batch
DEVIAT0964,Deviation
QCS06181,QCSample
BATCH05967,Batch
QCS06182,QCSample
BATCH05968,Batch
DEVIAT0965,Deviation
QCS06183,QCSample
BATCH05969,Batch
QCS06184,QCSample
BATCH05970,Batch
QCS06185,QCSample
BATCH05971,Batch
QCS06186,QCSample
BATCH05972,Batch
DEVIAT0966,Deviation
QCS06187,QCSample
BATCH05973,Batch
QCS06188,QCSample
BATCH05974,Batch
QCS06189,QCSample
BATCH05975,Batch
QCS06190,QCSample
BATCH05976,Batch
QCS06191,QCSample
BATCH05977,Batch
QCS06192,QCSample
BATCH05978,Batch
QCS06193,QCSample
BATCH05979,Batch
QCS06194,QCSample
BATCH05980,Batch
QCS06195,QCSample
BATCH05981,Batch
QCS06196,QCSample
BATCH05982,Batch
QCS06197,QCSample
BATCH05983,Batch
QCS06198,QCSample
BATCH05984,Batch
QCS06199,QCSample
BATCH05985,Batch
QCS06200,QCSample
BATCH05986,Batch
DEVIAT0967,Deviation
QCS06201,QCSample
QCS06202,QCSample
BATCH05987,Batch
QCS06203,QCSample
BATCH05988,Batch
QCS06204,QCSample
BATCH05989,Batch
QCS06205,QCSample
BATCH05990,Batch
QCS06206,QCSample
BATCH05991,Batch
DEVIAT0968,Deviation
QCS06207,QCSample
QCS06208,QCSample
BATCH05992,Batch
DEVIAT0969,Deviation
QCS06209,QCSample
BATCH05993,Batch
QCS06210,QCSample
DEVIAT0970,Deviation
QCS06211,QCSample
BATCH05994,Batch
QCS06212,QCSample
BATCH05995,Batch
QCS06213,QCSample
BATCH05996,Batch
DEVIAT0971,Deviation
QCS06214,QCSample
QCS06215,QCSample
BATCH05997,Batch
QCS06216,QCSample
BATCH05998,Batch
QCS06217,QCSample
DEVIAT0972,Deviation
QCS06218,QCSample
BATCH05999,Batch
QCS06219,QCSample
BATCH06000,Batch
QCS06220,QCSample
BATCH06001,Batch
BATCH06002,Batch
QCS06221,QCSample
BATCH06003,Batch
QCS06222,QCSample
BATCH06004,Batch
QCS06223,QCSample
BATCH06005,Batch
QCS06224,QCSample
BATCH06006,Batch
QCS06225,QCSample
BATCH06007,Batch
QCS06226,QCSample
BATCH06008,Batch
QCS06227,QCSample
BATCH06009,Batch
QCS06228,QCSample
BATCH06010,Batch
QCS06229,QCSample
BATCH06011,Batch
DEVIAT0973,Deviation
QCS06230,QCSample
BATCH06012,Batch
QCS06231,QCSample
BATCH06013,Batch
QCS06232,QCSample
BATCH06014,Batch
DEVIAT0974,Deviation
QCS06233,QCSample
BATCH06015,Batch
QCS06234,QCSample
BATCH06016,Batch
QCS06235,QCSample
BATCH06017,Batch
QCS06236,QCSample
BATCH06018,Batch
QCS06237,QCSample
BATCH06019,Batch
QCS06238,QCSample
DEVIAT0975,Deviation
QCS06239,QCSample
BATCH06020,Batch
DEVIAT0976,Deviation
QCS06240,QCSample
QCS06241,QCSample
BATCH06021,Batch
QCS06242,QCSample
BATCH06022,Batch
DEVIAT0977,Deviation
QCS06243,QCSample
QCS06244,QCSample
BATCH06023,Batch
QCS06245,QCSample
BATCH06024,Batch
QCS06246,QCSample
BATCH06025,Batch
QCS06247,QCSample
BATCH06026,Batch
QCS06248,QCSample
BATCH06027,Batch
QCS06249,QCSample
BATCH06028,Batch
QCS06250,QCSample
BATCH06029,Batch
QCS06251,QCSample
BATCH06030,Batch
QCS06252,QCSample
BATCH06031,Batch
QCS06253,QCSample
BATCH06032,Batch
QCS06254,QCSample
BATCH06033,Batch
QCS06255,QCSample
BATCH06034,Batch
QCS06256,QCSample
BATCH06035,Batch
QCS06257,QCSample
BATCH06036,Batch
QCS06258,QCSample
BATCH06037,Batch
QCS06259,QCSample
BATCH06038,Batch
QCS06260,QCSample
BATCH06039,Batch
QCS06261,QCSample
BATCH06040,Batch
QCS06262,QCSample
BATCH06041,Batch
QCS06263,QCSample
BATCH06042,Batch
QCS06264,QCSample
BATCH06043,Batch
QCS06265,QCSample
BATCH06044,Batch
QCS06266,QCSample
BATCH06045,Batch
QCS06267,QCSample
DEVIAT0978,Deviation
QCS06268,QCSample
BATCH06046,Batch
DEVIAT0979,Deviation
QCS06269,QCSample
BATCH06047,Batch
QCS06270,QCSample
BATCH06048,Batch
QCS06271,QCSample
BATCH06049,Batch
QCS06272,QCSample
BATCH06050,Batch
QCS06273,QCSample
BATCH06051,Batch
QCS06274,QCSample
BATCH06052,Batch
QCS06275,QCSample
BATCH06053,Batch
QCS06276,QCSample
BATCH06054,Batch
QCS06277,QCSample
BATCH06055,Batch
QCS06278,QCSample
BATCH06056,Batch
QCS06279,QCSample
BATCH06057,Batch
DEVIAT0980,Deviation
QCS06280,QCSample
BATCH06058,Batch
QCS06281,QCSample
DEVIAT0981,Deviation
QCS06282,QCSample
BATCH06059,Batch
QCS06283,QCSample
BATCH06060,Batch
QCS06284,QCSample
BATCH06061,Batch
QCS06285,QCSample
BATCH06062,Batch
QCS06286,QCSample
BATCH06063,Batch
QCS06287,QCSample
BATCH06064,Batch
QCS06288,QCSample
BATCH06065,Batch
QCS06289,QCSample
BATCH06066,Batch
DEVIAT0982,Deviation
QCS06290,QCSample
QCS06291,QCSample
BATCH06067,Batch
QCS06292,QCSample
BATCH06068,Batch
QCS06293,QCSample
BATCH06069,Batch
QCS06294,QCSample
BATCH06070,Batch
QCS06295,QCSample
BATCH06071,Batch
QCS06296,QCSample
BATCH06072,Batch
QCS06297,QCSample
BATCH06073,Batch
QCS06298,QCSample
BATCH06074,Batch
QCS06299,QCSample
BATCH06075,Batch
QCS06300,QCSample
BATCH06076,Batch
QCS06301,QCSample
BATCH06077,Batch
QCS06302,QCSample
BATCH06078,Batch
QCS06303,QCSample
BATCH06079,Batch
QCS06304,QCSample
BATCH06080,Batch
DEVIAT0983,Deviation
QCS06305,QCSample
BATCH06081,Batch
QCS06306,QCSample
BATCH06082,Batch
DEVIAT0984,Deviation
QCS06307,QCSample
QCS06308,QCSample
BATCH06083,Batch
DEVIAT0985,Deviation
QCS06309,QCSample
BATCH06084,Batch
QCS06310,QCSample
BATCH06085,Batch
BATCH06086,Batch
QCS06311,QCSample
BATCH06087,Batch
DEVIAT0986,Deviation
QCS06312,QCSample
QCS06313,QCSample
BATCH06088,Batch
QCS06314,QCSample
BATCH06089,Batch
QCS06315,QCSample
BATCH06090,Batch
QCS06316,QCSample
BATCH06091,Batch
QCS06317,QCSample
BATCH06092,Batch
DEVIAT0987,Deviation
QCS06318,QCSample
BATCH06093,Batch
DEVIAT0988,Deviation
QCS06319,QCSample
QCS06320,QCSample
BATCH06094,Batch
DEVIAT0989,Deviation
QCS06321,QCSample
QCS06322,QCSample
BATCH06095,Batch
QCS06323,QCSample
BATCH06096,Batch
QCS06324,QCSample
BATCH06097,Batch
QCS06325,QCSample
BATCH06098,Batch
QCS06326,QCSample
BATCH06099,Batch
DEVIAT0990,Deviation
QCS06327,QCSample
QCS06328,QCSample
BATCH06100,Batch
QCS06329,QCSample
BATCH06101,Batch
QCS06330,QCSample
BATCH06102,Batch
QCS06331,QCSample
BATCH06103,Batch
DEVIAT0991,Deviation
QCS06332,QCSample
BATCH06104,Batch
QCS06333,QCSample
BATCH06105,Batch
QCS06334,QCSample
BATCH06106,Batch
QCS06335,QCSample
BATCH06107,Batch
QCS06336,QCSample
BATCH06108,Batch
QCS06337,QCSample
BATCH06109,Batch
QCS06338,QCSample
BATCH06110,Batch
DEVIAT0992,Deviation
QCS06339,QCSample
BATCH06111,Batch
QCS06340,QCSample
BATCH06112,Batch
DEVIAT0993,Deviation
QCS06341,QCSample
BATCH06113,Batch
QCS06342,QCSample
BATCH06114,Batch
QCS06343,QCSample
BATCH06115,Batch
QCS06344,QCSample
BATCH06116,Batch
QCS06345,QCSample
BATCH06117,Batch
QCS06346,QCSample
BATCH06118,Batch
QCS06347,QCSample
BATCH06119,Batch
QCS06348,QCSample
BATCH06120,Batch
QCS06349,QCSample
BATCH06121,Batch
QCS06350,QCSample
BATCH06122,Batch
QCS06351,QCSample
BATCH06123,Batch
QCS06352,QCSample
BATCH06124,Batch
QCS06353,QCSample
BATCH06125,Batch
QCS06354,QCSample
BATCH06126,Batch
QCS06355,QCSample
BATCH06127,Batch
QCS06356,QCSample
BATCH06128,Batch
QCS06357,QCSample
BATCH06129,Batch
QCS06358,QCSample
BATCH06130,Batch
QCS06359,QCSample
BATCH06131,Batch
QCS06360,QCSample
BATCH06132,Batch
QCS06361,QCSample
BATCH06133,Batch
BATCH06134,Batch
QCS06362,QCSample
BATCH06135,Batch
QCS06363,QCSample
BATCH06136,Batch
BATCH06137,Batch
QCS06364,QCSample
BATCH06138,Batch
QCS06365,QCSample
BATCH06139,Batch
QCS06366,QCSample
BATCH06140,Batch
BATCH06141,Batch
QCS06367,QCSample
BATCH06142,Batch
QCS06368,QCSample
BATCH06143,Batch
QCS06369,QCSample
BATCH06144,Batch
QCS06370,QCSample
DEVIAT0994,Deviation
QCS06371,QCSample
BATCH06145,Batch
DEVIAT0995,Deviation
QCS06372,QCSample
BATCH06146,Batch
QCS06373,QCSample
BATCH06147,Batch
DEVIAT0996,Deviation
QCS06374,QCSample
BATCH06148,Batch
QCS06375,QCSample
BATCH06149,Batch
QCS06376,QCSample
BATCH06150,Batch
QCS06377,QCSample
BATCH06151,Batch
BATCH06152,Batch
QCS06378,QCSample
BATCH06153,Batch
QCS06379,QCSample
BATCH06154,Batch
QCS06380,QCSample
BATCH06155,Batch
QCS06381,QCSample
BATCH06156,Batch
QCS06382,QCSample
BATCH06157,Batch
QCS06383,QCSample
BATCH06158,Batch
QCS06384,QCSample
BATCH06159,Batch
QCS06385,QCSample
BATCH06160,Batch
QCS06386,QCSample
BATCH06161,Batch
DEVIAT0997,Deviation
QCS06387,QCSample
QCS06388,QCSample
BATCH06162,Batch
QCS06389,QCSample
BATCH06163,Batch
QCS06390,QCSample
BATCH06164,Batch
QCS06391,QCSample
BATCH06165,Batch
QCS06392,QCSample
BATCH06166,Batch
QCS06393,QCSample
BATCH06167,Batch
QCS06394,QCSample
BATCH06168,Batch
QCS06395,QCSample
BATCH06169,Batch
QCS06396,QCSample
DEVIAT0998,Deviation
QCS06397,QCSample
BATCH06170,Batch
QCS06398,QCSample
BATCH06171,Batch
BATCH06172,Batch
QCS06399,QCSample
BATCH06173,Batch
QCS06400,QCSample
BATCH06174,Batch
QCS06401,QCSample
DEVIAT0999,Deviation
QCS06402,QCSample
BATCH06175,Batch
BATCH06176,Batch
QCS06403,QCSample
BATCH06177,Batch
BATCH06178,Batch
QCS06404,QCSample
BATCH06179,Batch
QCS06405,QCSample
BATCH06180,Batch
DEVIAT1000,Deviation
QCS06406,QCSample
BATCH06181,Batch
DEVIAT1001,Deviation
QCS06407,QCSample
QCS06408,QCSample
BATCH06182,Batch
QCS06409,QCSample
BATCH06183,Batch
QCS06410,QCSample
BATCH06184,Batch
QCS06411,QCSample
BATCH06185,Batch
QCS06412,QCSample
BATCH06186,Batch
QCS06413,QCSample
BATCH06187,Batch
DEVIAT1002,Deviation
QCS06414,QCSample
QCS06415,QCSample
BATCH06188,Batch
QCS06416,QCSample
BATCH06189,Batch
QCS06417,QCSample
BATCH06190,Batch
QCS06418,QCSample
BATCH06191,Batch
QCS06419,QCSample
BATCH06192,Batch
QCS06420,QCSample
BATCH06193,Batch
QCS06421,QCSample
BATCH06194,Batch
QCS06422,QCSample
BATCH06195,Batch
QCS06423,QCSample
DEVIAT1003,Deviation
QCS06424,QCSample
BATCH06196,Batch
DEVIAT1004,Deviation
QCS06425,QCSample
BATCH06197,Batch
QCS06426,QCSample
BATCH06198,Batch
QCS06427,QCSample
BATCH06199,Batch
QCS06428,QCSample
BATCH06200,Batch
QCS06429,QCSample
BATCH06201,Batch
DEVIAT1005,Deviation
QCS06430,QCSample
BATCH06202,Batch
QCS06431,QCSample
BATCH06203,Batch
QCS06432,QCSample
BATCH06204,Batch
QCS06433,QCSample
BATCH06205,Batch
QCS06434,QCSample
BATCH06206,Batch
QCS06435,QCSample
BATCH06207,Batch
QCS06436,QCSample
BATCH06208,Batch
QCS06437,QCSample
BATCH06209,Batch
QCS06438,QCSample
BATCH06210,Batch
QCS06439,QCSample
BATCH06211,Batch
QCS06440,QCSample
BATCH06212,Batch
QCS06441,QCSample
BATCH06213,Batch
QCS06442,QCSample
BATCH06214,Batch
QCS06443,QCSample
BATCH06215,Batch
DEVIAT1006,Deviation
QCS06444,QCSample
BATCH06216,Batch
QCS06445,QCSample
DEVIAT1007,Deviation
QCS06446,QCSample
BATCH06217,Batch
QCS06447,QCSample
BATCH06218,Batch
QCS06448,QCSample
BATCH06219,Batch
BATCH06220,Batch
QCS06449,QCSample
BATCH06221,Batch
QCS06450,QCSample
BATCH06222,Batch
QCS06451,QCSample
BATCH06223,Batch
QCS06452,QCSample
BATCH06224,Batch
QCS06453,QCSample
BATCH06225,Batch
QCS06454,QCSample
BATCH06226,Batch
QCS06455,QCSample
BATCH06227,Batch
QCS06456,QCSample
BATCH06228,Batch
QCS06457,QCSample
BATCH06229,Batch
QCS06458,QCSample
BATCH06230,Batch
DEVIAT1008,Deviation
QCS06459,QCSample
BATCH06231,Batch
DEVIAT1009,Deviation
QCS06460,QCSample
BATCH06232,Batch
BATCH06233,Batch
QCS06461,QCSample
BATCH06234,Batch
QCS06462,QCSample
BATCH06235,Batch
QCS06463,QCSample
BATCH06236,Batch
QCS06464,QCSample
BATCH06237,Batch
QCS06465,QCSample
BATCH06238,Batch
QCS06466,QCSample
BATCH06239,Batch
QCS06467,QCSample
BATCH06240,Batch
QCS06468,QCSample
BATCH06241,Batch
DEVIAT1010,Deviation
QCS06469,QCSample
BATCH06242,Batch
QCS06470,QCSample
BATCH06243,Batch
QCS06471,QCSample
BATCH06244,Batch
QCS06472,QCSample
BATCH06245,Batch
QCS06473,QCSample
BATCH06246,Batch
QCS06474,QCSample
BATCH06247,Batch
QCS06475,QCSample
BATCH06248,Batch
DEVIAT1011,Deviation
QCS06476,QCSample
BATCH06249,Batch
QCS06477,QCSample
BATCH06250,Batch
QCS06478,QCSample
BATCH06251,Batch
QCS06479,QCSample
BATCH06252,Batch
QCS06480,QCSample
BATCH06253,Batch
QCS06481,QCSample
BATCH06254,Batch
QCS06482,QCSample
BATCH06255,Batch
QCS06483,QCSample
BATCH06256,Batch
QCS06484,QCSample
BATCH06257,Batch
QCS06485,QCSample
BATCH06258,Batch
QCS06486,QCSample
BATCH06259,Batch
DEVIAT1012,Deviation
QCS06487,QCSample
BATCH06260,Batch
QCS06488,QCSample
BATCH06261,Batch
QCS06489,QCSample
BATCH06262,Batch
QCS06490,QCSample
BATCH06263,Batch
QCS06491,QCSample
BATCH06264,Batch
DEVIAT1013,Deviation
QCS06492,QCSample
BATCH06265,Batch
QCS06493,QCSample
BATCH06266,Batch
QCS06494,QCSample
BATCH06267,Batch
QCS06495,QCSample
BATCH06268,Batch
QCS06496,QCSample
BATCH06269,Batch
QCS06497,QCSample
BATCH06270,Batch
QCS06498,QCSample
BATCH06271,Batch
QCS06499,QCSample
BATCH06272,Batch
QCS06500,QCSample
BATCH06273,Batch
QCS06501,QCSample
BATCH06274,Batch
QCS06502,QCSample
BATCH06275,Batch
QCS06503,QCSample
BATCH06276,Batch
QCS06504,QCSample
BATCH06277,Batch
QCS06505,QCSample
BATCH06278,Batch
QCS06506,QCSample
BATCH06279,Batch
QCS06507,QCSample
BATCH06280,Batch
QCS06508,QCSample
BATCH06281,Batch
QCS06509,QCSample
BATCH06282,Batch
BATCH06283,Batch
QCS06510,QCSample
BATCH06284,Batch
QCS06511,QCSample
BATCH06285,Batch
DEVIAT1014,Deviation
QCS06512,QCSample
QCS06513,QCSample
BATCH06286,Batch
QCS06514,QCSample
BATCH06287,Batch
DEVIAT1015,Deviation
QCS06515,QCSample
QCS06516,QCSample
BATCH06288,Batch
QCS06517,QCSample
BATCH06289,Batch
QCS06518,QCSample
BATCH06290,Batch
QCS06519,QCSample
BATCH06291,Batch
QCS06520,QCSample
BATCH06292,Batch
QCS06521,QCSample
BATCH06293,Batch
QCS06522,QCSample
BATCH06294,Batch
QCS06523,QCSample
BATCH06295,Batch
QCS06524,QCSample
BATCH06296,Batch
DEVIAT1016,Deviation
QCS06525,QCSample
BATCH06297,Batch
BATCH06298,Batch
QCS06526,QCSample
DEVIAT1017,Deviation
QCS06527,QCSample
BATCH06299,Batch
QCS06528,QCSample
BATCH06300,Batch
DEVIAT1018,Deviation
QCS06529,QCSample
BATCH06301,Batch
QCS06530,QCSample
BATCH06302,Batch
QCS06531,QCSample
BATCH06303,Batch
QCS06532,QCSample
BATCH06304,Batch
DEVIAT1019,Deviation
QCS06533,QCSample
QCS06534,QCSample
BATCH06305,Batch
QCS06535,QCSample
BATCH06306,Batch
QCS06536,QCSample
BATCH06307,Batch
DEVIAT1020,Deviation
QCS06537,QCSample
BATCH06308,Batch
QCS06538,QCSample
BATCH06309,Batch
DEVIAT1021,Deviation
QCS06539,QCSample
BATCH06310,Batch
QCS06540,QCSample
BATCH06311,Batch
QCS06541,QCSample
BATCH06312,Batch
QCS06542,QCSample
BATCH06313,Batch
QCS06543,QCSample
BATCH06314,Batch
QCS06544,QCSample
BATCH06315,Batch
DEVIAT1022,Deviation
QCS06545,QCSample
QCS06546,QCSample
BATCH06316,Batch
QCS06547,QCSample
BATCH06317,Batch
QCS06548,QCSample
BATCH06318,Batch
QCS06549,QCSample
BATCH06319,Batch
BATCH06320,Batch
QCS06550,QCSample
BATCH06321,Batch
QCS06551,QCSample
BATCH06322,Batch
QCS06552,QCSample
BATCH06323,Batch
QCS06553,QCSample
BATCH06324,Batch
QCS06554,QCSample
BATCH06325,Batch
QCS06555,QCSample
DEVIAT1023,Deviation
QCS06556,QCSample
BATCH06326,Batch
QCS06557,QCSample
BATCH06327,Batch
QCS06558,QCSample
BATCH06328,Batch
QCS06559,QCSample
BATCH06329,Batch
QCS06560,QCSample
BATCH06330,Batch
QCS06561,QCSample
BATCH06331,Batch
QCS06562,QCSample
BATCH06332,Batch
QCS06563,QCSample
BATCH06333,Batch
QCS06564,QCSample
BATCH06334,Batch
QCS06565,QCSample
BATCH06335,Batch
QCS06566,QCSample
BATCH06336,Batch
QCS06567,QCSample
BATCH06337,Batch
BATCH06338,Batch
QCS06568,QCSample
BATCH06339,Batch
BATCH06340,Batch
QCS06569,QCSample
BATCH06341,Batch
QCS06570,QCSample
BATCH06342,Batch
QCS06571,QCSample
BATCH06343,Batch
QCS06572,QCSample
BATCH06344,Batch
QCS06573,QCSample
BATCH06345,Batch
QCS06574,QCSample
BATCH06346,Batch
QCS06575,QCSample
BATCH06347,Batch
DEVIAT1024,Deviation
QCS06576,QCSample
BATCH06348,Batch
DEVIAT1025,Deviation
QCS06577,QCSample
QCS06578,QCSample
BATCH06349,Batch
QCS06579,QCSample
BATCH06350,Batch
QCS06580,QCSample
BATCH06351,Batch
QCS06581,QCSample
BATCH06352,Batch
QCS06582,QCSample
BATCH06353,Batch
QCS06583,QCSample
BATCH06354,Batch
QCS06584,QCSample
BATCH06355,Batch
DEVIAT1026,Deviation
QCS06585,QCSample
QCS06586,QCSample
BATCH06356,Batch
QCS06587,QCSample
BATCH06357,Batch
QCS06588,QCSample
BATCH06358,Batch
QCS06589,QCSample
BATCH06359,Batch
QCS06590,QCSample
BATCH06360,Batch
QCS06591,QCSample
BATCH06361,Batch
QCS06592,QCSample
BATCH06362,Batch
QCS06593,QCSample
BATCH06363,Batch
QCS06594,QCSample
BATCH06364,Batch
QCS06595,QCSample
BATCH06365,Batch
DEVIAT1027,Deviation
QCS06596,QCSample
QCS06597,QCSample
BATCH06366,Batch
QCS06598,QCSample
BATCH06367,Batch
DEVIAT1028,Deviation
QCS06599,QCSample
BATCH06368,Batch
QCS06600,QCSample
BATCH06369,Batch
QCS06601,QCSample
BATCH06370,Batch
QCS06602,QCSample
BATCH06371,Batch
QCS06603,QCSample
BATCH06372,Batch
QCS06604,QCSample
BATCH06373,Batch
BATCH06374,Batch
QCS06605,QCSample
BATCH06375,Batch
QCS06606,QCSample
BATCH06376,Batch
QCS06607,QCSample
BATCH06377,Batch
DEVIAT1029,Deviation
QCS06608,QCSample
BATCH06378,Batch
QCS06609,QCSample
BATCH06379,Batch
QCS06610,QCSample
BATCH06380,Batch
QCS06611,QCSample
BATCH06381,Batch
QCS06612,QCSample
BATCH06382,Batch
BATCH06383,Batch
QCS06613,QCSample
BATCH06384,Batch
QCS06614,QCSample
BATCH06385,Batch
QCS06615,QCSample
BATCH06386,Batch
BATCH06387,Batch
QCS06616,QCSample
BATCH06388,Batch
BATCH06389,Batch
QCS06617,QCSample
BATCH06390,Batch
QCS06618,QCSample
BATCH06391,Batch
QCS06619,QCSample
BATCH06392,Batch
QCS06620,QCSample
DEVIAT1030,Deviation
QCS06621,QCSample
BATCH06393,Batch
QCS06622,QCSample
BATCH06394,Batch
QCS06623,QCSample
BATCH06395,Batch
QCS06624,QCSample
BATCH06396,Batch
QCS06625,QCSample
BATCH06397,Batch
QCS06626,QCSample
BATCH06398,Batch
QCS06627,QCSample
BATCH06399,Batch
QCS06628,QCSample
BATCH06400,Batch
QCS06629,QCSample
BATCH06401,Batch
QCS06630,QCSample
BATCH06402,Batch
QCS06631,QCSample
DEVIAT1031,Deviation
QCS06632,QCSample
BATCH06403,Batch
QCS06633,QCSample
BATCH06404,Batch
DEVIAT1032,Deviation
QCS06634,QCSample
BATCH06405,Batch
QCS06635,QCSample
BATCH06406,Batch
QCS06636,QCSample
DEVIAT1033,Deviation
QCS06637,QCSample
BATCH06407,Batch
QCS06638,QCSample
BATCH06408,Batch
QCS06639,QCSample
BATCH06409,Batch
QCS06640,QCSample
BATCH06410,Batch
QCS06641,QCSample
BATCH06411,Batch
QCS06642,QCSample
BATCH06412,Batch
QCS06643,QCSample
DEVIAT1034,Deviation
QCS06644,QCSample
BATCH06413,Batch
QCS06645,QCSample
BATCH06414,Batch
QCS06646,QCSample
DEVIAT1035,Deviation
QCS06647,QCSample
BATCH06415,Batch
QCS06648,QCSample
BATCH06416,Batch
BATCH06417,Batch
QCS06649,QCSample
BATCH06418,Batch
QCS06650,QCSample
BATCH06419,Batch
DEVIAT1036,Deviation
QCS06651,QCSample
QCS06652,QCSample
BATCH06420,Batch
DEVIAT1037,Deviation
QCS06653,QCSample
BATCH06421,Batch
QCS06654,QCSample
DEVIAT1038,Deviation
QCS06655,QCSample
BATCH06422,Batch
QCS06656,QCSample
BATCH06423,Batch
QCS06657,QCSample
BATCH06424,Batch
QCS06658,QCSample
BATCH06425,Batch
QCS06659,QCSample
BATCH06426,Batch
BATCH06427,Batch
QCS06660,QCSample
BATCH06428,Batch
QCS06661,QCSample
BATCH06429,Batch
BATCH06430,Batch
QCS06662,QCSample
BATCH06431,Batch
QCS06663,QCSample
BATCH06432,Batch
DEVIAT1039,Deviation
QCS06664,QCSample
BATCH06433,Batch
QCS06665,QCSample
BATCH06434,Batch
QCS06666,QCSample
BATCH06435,Batch
QCS06667,QCSample
BATCH06436,Batch
QCS06668,QCSample
BATCH06437,Batch
QCS06669,QCSample
BATCH06438,Batch
QCS06670,QCSample
BATCH06439,Batch
QCS06671,QCSample
BATCH06440,Batch
QCS06672,QCSample
BATCH06441,Batch
DEVIAT1040,Deviation
QCS06673,QCSample
BATCH06442,Batch
QCS06674,QCSample
BATCH06443,Batch
QCS06675,QCSample
BATCH06444,Batch
QCS06676,QCSample
BATCH06445,Batch
QCS06677,QCSample
BATCH06446,Batch
QCS06678,QCSample
DEVIAT1041,Deviation
QCS06679,QCSample
BATCH06447,Batch
QCS06680,QCSample
BATCH06448,Batch
QCS06681,QCSample
BATCH06449,Batch
QCS06682,QCSample
BATCH06450,Batch
QCS06683,QCSample
BATCH06451,Batch
QCS06684,QCSample
BATCH06452,Batch
DEVIAT1042,Deviation
QCS06685,QCSample
BATCH06453,Batch
DEVIAT1043,Deviation
QCS06686,QCSample
QCS06687,QCSample
BATCH06454,Batch
QCS06688,QCSample
BATCH06455,Batch
QCS06689,QCSample
BATCH06456,Batch
QCS06690,QCSample
BATCH06457,Batch
QCS06691,QCSample
BATCH06458,Batch
QCS06692,QCSample
BATCH06459,Batch
QCS06693,QCSample
BATCH06460,Batch
DEVIAT1044,Deviation
QCS06694,QCSample
BATCH06461,Batch
DEVIAT1045,Deviation
QCS06695,QCSample
BATCH06462,Batch
QCS06696,QCSample
BATCH06463,Batch
QCS06697,QCSample
BATCH06464,Batch
QCS06698,QCSample
BATCH06465,Batch
QCS06699,QCSample
BATCH06466,Batch
QCS06700,QCSample
BATCH06467,Batch
