object_id,api_supplier_risk,campaign_flag,client_type,dosage_form,line,market,planned_qty,plant,priority,product_code,uom
BATCH05100,Medium,No,OwnBrand,Injectable,INJ1,FR,22061,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH07009,High,Yes,Contract,Capsule,CL2,DE,65871,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH02106,Low,Yes,OwnBrand,Hormonal,HORM2,PT,30742,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH09381,Low,No,OwnBrand,Tablet,TL1,ES,286333,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH00923,Low,No,Contract,Device,DEV1,UK,31838,PLANT_SPECIAL,Medium,INHALER,Units
BATCH02435,High,Yes,Contract,Injectable,INJ2,UK,17153,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH02538,Medium,No,OwnBrand,Device,DEV2,DE,48971,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH04731,High,Yes,Contract,Injectable,INJ2,UK,15860,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH09531,Medium,No,Contract,Hormonal,HORM2,ES,21583,PLANT_SPECIAL,Low,LEVOHORMIMPL,Units
BATCH06299,High,No,Contract,Injectable,INJ2,UK,47724,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH05532,Medium,No,OwnBrand,Tablet,TL3,FR,415562,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH04551,High,No,Contract,Capsule,CL2,DE,187337,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH02201,High,No,Contract,Injectable,INJ1,UK,2518,PLANT_PARENTERAL,High,CEF1GIV,Units
BATCH02316,Low,No,Contract,Device,DEV2,UK,15136,PLANT_SPECIAL,Medium,INHALER,Units
BATCH05130,High,No,Contract,Injectable,INJ1,UK,34526,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH03934,High,Yes,Contract,Capsule,CL2,DE,369278,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH03518,Low,No,OwnBrand,Hormonal,HORM2,PT,43425,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH00830,Medium,No,Contract,Hormonal,HORM2,ES,45239,PLANT_SPECIAL,High,LEVOHORMIMPL,Units
BATCH03056,Low,No,Contract,Device,DEV2,UK,3322,PLANT_SPECIAL,High,INHALER,Units
BATCH06311,Medium,Yes,OwnBrand,Device,DEV2,DE,27134,PLANT_SPECIAL,Low,INSUPEN,Units
BATCH04204,Low,Yes,OwnBrand,Tablet,TL2,ES,325664,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH02153,High,No,Contract,Injectable,INJ2,UK,24452,PLANT_PARENTERAL,High,CEF1GIV,Units
BATCH07157,High,No,Contract,Injectable,INJ2,UK,47581,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH00346,Low,No,OwnBrand,Hormonal,HORM1,PT,10601,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH05332,Low,No,Contract,Device,DEV1,UK,10086,PLANT_SPECIAL,Medium,INHALER,Units
BATCH05508,Medium,No,Contract,Hormonal,HORM2,ES,23833,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH02925,High,No,Contract,Capsule,CL2,DE,193193,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH09849,High,No,Contract,Injectable,INJ1,UK,33059,PLANT_PARENTERAL,Low,CEF1GIV,Units
BATCH05203,Medium,Yes,OwnBrand,Device,DEV1,DE,47607,PLANT_SPECIAL,High,INSUPEN,Units
BATCH04537,Medium,No,OwnBrand,Injectable,INJ2,FR,19019,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH02655,Medium,No,OwnBrand,Tablet,TL2,FR,435075,PLANT_SOLIDS,High,IBUP400TAB,TabletsCaps
BATCH03177,Low,No,OwnBrand,Capsule,CL1,IT,435260,PLANT_SOLIDS,Medium,OMEP20CAP,TabletsCaps
BATCH07916,Low,Yes,OwnBrand,Tablet,TL2,ES,374730,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH09289,Medium,No,OwnBrand,Injectable,INJ2,FR,49378,PLANT_PARENTERAL,Low,HEP5000SC,Units
BATCH05558,Medium,No,OwnBrand,Tablet,TL1,FR,264288,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH01080,Medium,Yes,Contract,Hormonal,HORM1,ES,1962,PLANT_SPECIAL,Low,LEVOHORMIMPL,Units
BATCH00030,Low,No,Contract,Device,DEV1,UK,3084,PLANT_SPECIAL,Medium,INHALER,Units
BATCH07413,Medium,No,OwnBrand,Tablet,TL2,FR,190000,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH08069,Medium,No,OwnBrand,Tablet,TL3,FR,115762,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH04365,Medium,Yes,OwnBrand,Tablet,TL2,FR,239113,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH01811,Medium,No,Contract,Hormonal,HORM2,ES,21730,PLANT_SPECIAL,Low,LEVOHORMIMPL,Units
BATCH02265,Medium,No,OwnBrand,Injectable,INJ1,FR,21992,PLANT_PARENTERAL,High,HEP5000SC,Units
BATCH02045,Low,Yes,OwnBrand,Tablet,TL3,ES,84223,PLANT_SOLIDS,Low,PARA500TAB,TabletsCaps
BATCH04563,Low,No,OwnBrand,Hormonal,HORM2,PT,47583,PLANT_SPECIAL,High,EE30TAB,Units
BATCH02998,Low,No,OwnBrand,Tablet,TL1,ES,138672,PLANT_SOLIDS,Low,PARA500TAB,TabletsCaps
BATCH05247,Medium,No,OwnBrand,Tablet,TL2,FR,338748,PLANT_SOLIDS,High,IBUP400TAB,TabletsCaps
BATCH02798,Low,Yes,OwnBrand,Hormonal,HORM1,PT,40863,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH04272,Medium,Yes,OwnBrand,Injectable,INJ1,FR,8626,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH08910,Low,No,OwnBrand,Tablet,TL1,ES,55455,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH07050,Low,No,OwnBrand,Capsule,CL2,IT,471476,PLANT_SOLIDS,High,OMEP20CAP,TabletsCaps
BATCH01465,High,No,Contract,Capsule,CL2,DE,120926,PLANT_SOLIDS,Low,AMOX500CAP,TabletsCaps
BATCH04088,Medium,No,OwnBrand,Tablet,TL2,FR,258186,PLANT_SOLIDS,High,IBUP400TAB,TabletsCaps
BATCH03557,Medium,Yes,OwnBrand,Injectable,INJ1,FR,32898,PLANT_PARENTERAL,High,HEP5000SC,Units
BATCH08372,Medium,No,OwnBrand,Tablet,TL3,FR,474108,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH06883,Medium,No,Contract,Hormonal,HORM1,ES,37682,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH08088,High,No,Contract,Injectable,INJ2,UK,27392,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH06929,Medium,No,OwnBrand,Injectable,INJ2,FR,35594,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH02791,Medium,No,OwnBrand,Tablet,TL3,FR,463483,PLANT_SOLIDS,High,IBUP400TAB,TabletsCaps
BATCH02345,Low,No,OwnBrand,Hormonal,HORM2,PT,22382,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH06133,Medium,No,OwnBrand,Device,DEV2,DE,36487,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH04729,Medium,Yes,OwnBrand,Tablet,TL2,FR,417148,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH04504,Medium,Yes,OwnBrand,Device,DEV1,DE,35721,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH09656,Low,No,OwnBrand,Hormonal,HORM1,PT,21426,PLANT_SPECIAL,High,EE30TAB,Units
BATCH02853,Medium,No,OwnBrand,Injectable,INJ2,FR,44853,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH02984,Low,No,OwnBrand,Tablet,TL2,ES,221820,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH07681,Low,Yes,OwnBrand,Capsule,CL1,IT,469337,PLANT_SOLIDS,Medium,OMEP20CAP,TabletsCaps
BATCH00762,Low,No,OwnBrand,Hormonal,HORM2,PT,34762,PLANT_SPECIAL,Low,EE30TAB,Units
BATCH09982,Medium,No,OwnBrand,Device,DEV2,DE,2089,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH06714,Medium,Yes,Contract,Hormonal,HORM2,ES,34418,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH00620,Medium,No,OwnBrand,Injectable,INJ2,FR,33013,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH03502,High,Yes,Contract,Injectable,INJ2,UK,48988,PLANT_PARENTERAL,Low,CEF1GIV,Units
BATCH01440,High,Yes,Contract,Capsule,CL1,DE,484415,PLANT_SOLIDS,High,AMOX500CAP,TabletsCaps
BATCH04218,Medium,No,OwnBrand,Device,DEV2,DE,11652,PLANT_SPECIAL,Low,INSUPEN,Units
BATCH06249,High,No,Contract,Injectable,INJ2,UK,38575,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH04091,Medium,No,OwnBrand,Device,DEV1,DE,20819,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH04677,Medium,No,OwnBrand,Tablet,TL1,FR,183087,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH05890,High,No,Contract,Capsule,CL1,DE,262830,PLANT_SOLIDS,High,AMOX500CAP,TabletsCaps
BATCH07333,Medium,No,Contract,Hormonal,HORM2,ES,31297,PLANT_SPECIAL,Low,LEVOHORMIMPL,Units
BATCH01375,High,Yes,Contract,Injectable,INJ1,UK,17209,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH00133,Low,No,OwnBrand,Hormonal,HORM2,PT,15239,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH04968,Low,Yes,OwnBrand,Hormonal,HORM2,PT,13453,PLANT_SPECIAL,Low,EE30TAB,Units
BATCH05929,Low,No,OwnBrand,Capsule,CL1,IT,486057,PLANT_SOLIDS,Medium,OMEP20CAP,TabletsCaps
BATCH08703,Low,No,OwnBrand,Capsule,CL2,IT,101081,PLANT_SOLIDS,Medium,OMEP20CAP,TabletsCaps
BATCH09527,Low,Yes,Contract,Device,DEV2,UK,22380,PLANT_SPECIAL,Medium,INHALER,Units
BATCH03752,Low,No,OwnBrand,Hormonal,HORM1,PT,7276,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH09217,Medium,No,OwnBrand,Injectable,INJ2,FR,28358,PLANT_PARENTERAL,Low,HEP5000SC,Units
BATCH01603,Medium,Yes,OwnBrand,Tablet,TL2,FR,77813,PLANT_SOLIDS,High,IBUP400TAB,TabletsCaps
BATCH07217,Low,No,OwnBrand,Tablet,TL3,ES,238022,PLANT_SOLIDS,High,PARA500TAB,TabletsCaps
BATCH08438,Medium,No,OwnBrand,Device,DEV1,DE,29584,PLANT_SPECIAL,High,INSUPEN,Units
BATCH02571,Medium,No,Contract,Hormonal,HORM1,ES,3827,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH04972,High,No,Contract,Injectable,INJ1,UK,47486,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH02355,High,No,Contract,Injectable,INJ1,UK,49169,PLANT_PARENTERAL,Low,CEF1GIV,Units
BATCH00396,Medium,No,Contract,Hormonal,HORM1,ES,26953,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH09965,Low,Yes,OwnBrand,Hormonal,HORM1,PT,43515,PLANT_SPECIAL,Low,EE30TAB,Units
BATCH04054,Low,No,OwnBrand,Hormonal,HORM1,PT,1628,PLANT_SPECIAL,Low,EE30TAB,Units
BATCH08244,Low,No,OwnBrand,Capsule,CL1,IT,464842,PLANT_SOLIDS,High,OMEP20CAP,TabletsCaps
BATCH03947,Medium,No,OwnBrand,Injectable,INJ2,FR,27728,PLANT_PARENTERAL,Low,HEP5000SC,Units
BATCH09529,Medium,No,OwnBrand,Tablet,TL1,FR,274007,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH00849,Medium,No,OwnBrand,Device,DEV1,DE,35361,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH06545,High,No,Contract,Capsule,CL1,DE,192928,PLANT_SOLIDS,Low,AMOX500CAP,TabletsCaps
BATCH06267,Medium,No,OwnBrand,Tablet,TL3,FR,167716,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH03758,Medium,No,Contract,Hormonal,HORM1,ES,24505,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH06223,High,Yes,Contract,Injectable,INJ1,UK,8598,PLANT_PARENTERAL,Low,CEF1GIV,Units
BATCH08848,Medium,No,OwnBrand,Injectable,INJ1,FR,8447,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH02381,Low,No,Contract,Device,DEV2,UK,27549,PLANT_SPECIAL,Medium,INHALER,Units
BATCH04997,Low,No,OwnBrand,Hormonal,HORM2,PT,49010,PLANT_SPECIAL,Low,EE30TAB,Units
BATCH08663,High,No,Contract,Injectable,INJ2,UK,43876,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH05661,High,No,Contract,Capsule,CL2,DE,142667,PLANT_SOLIDS,Low,AMOX500CAP,TabletsCaps
BATCH09662,Medium,No,OwnBrand,Device,DEV2,DE,10161,PLANT_SPECIAL,High,INSUPEN,Units
BATCH09148,High,No,Contract,Injectable,INJ2,UK,31478,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH04402,Low,No,OwnBrand,Hormonal,HORM2,PT,5501,PLANT_SPECIAL,Low,EE30TAB,Units
BATCH06559,High,No,Contract,Capsule,CL1,DE,483822,PLANT_SOLIDS,High,AMOX500CAP,TabletsCaps
BATCH05771,Medium,No,Contract,Hormonal,HORM2,ES,45607,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH06610,Low,No,Contract,Device,DEV2,UK,37556,PLANT_SPECIAL,Medium,INHALER,Units
BATCH07674,Low,No,OwnBrand,Tablet,TL2,ES,356387,PLANT_SOLIDS,Low,PARA500TAB,TabletsCaps
BATCH05991,Low,No,OwnBrand,Capsule,CL1,IT,218101,PLANT_SOLIDS,High,OMEP20CAP,TabletsCaps
BATCH07445,Medium,No,OwnBrand,Tablet,TL3,FR,274803,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH03049,Low,No,Contract,Device,DEV1,UK,9598,PLANT_SPECIAL,Low,INHALER,Units
BATCH01412,Low,Yes,OwnBrand,Tablet,TL2,ES,476937,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH03028,High,No,Contract,Capsule,CL2,DE,443012,PLANT_SOLIDS,High,AMOX500CAP,TabletsCaps
BATCH00302,Low,Yes,Contract,Device,DEV2,UK,42765,PLANT_SPECIAL,Medium,INHALER,Units
BATCH01045,Medium,No,OwnBrand,Tablet,TL3,FR,247648,PLANT_SOLIDS,High,IBUP400TAB,TabletsCaps
BATCH06187,Medium,Yes,OwnBrand,Tablet,TL2,FR,327899,PLANT_SOLIDS,High,IBUP400TAB,TabletsCaps
BATCH00999,Medium,Yes,OwnBrand,Injectable,INJ2,FR,42344,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH07100,Medium,No,OwnBrand,Injectable,INJ1,FR,33895,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH04352,Medium,No,OwnBrand,Tablet,TL2,FR,151282,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH08395,Low,Yes,OwnBrand,Tablet,TL3,ES,495573,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH04936,Medium,No,OwnBrand,Device,DEV1,DE,49218,PLANT_SPECIAL,High,INSUPEN,Units
BATCH05393,Medium,Yes,OwnBrand,Tablet,TL1,FR,347729,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH06517,Medium,No,Contract,Hormonal,HORM2,ES,22627,PLANT_SPECIAL,Low,LEVOHORMIMPL,Units
BATCH03286,Medium,Yes,Contract,Hormonal,HORM1,ES,25895,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH07587,Medium,Yes,Contract,Hormonal,HORM2,ES,48998,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH00543,Low,No,OwnBrand,Hormonal,HORM1,PT,23904,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH03721,High,No,Contract,Injectable,INJ1,UK,4845,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH08550,Medium,No,Contract,Hormonal,HORM2,ES,39553,PLANT_SPECIAL,High,LEVOHORMIMPL,Units
BATCH01085,Low,No,Contract,Device,DEV1,UK,34057,PLANT_SPECIAL,Medium,INHALER,Units
BATCH05611,Medium,Yes,OwnBrand,Injectable,INJ2,FR,2694,PLANT_PARENTERAL,Low,HEP5000SC,Units
BATCH00766,Medium,No,OwnBrand,Injectable,INJ2,FR,33119,PLANT_PARENTERAL,High,HEP5000SC,Units
BATCH09952,High,No,Contract,Capsule,CL2,DE,252500,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH05371,High,Yes,Contract,Capsule,CL1,DE,420299,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH02082,Low,No,OwnBrand,Tablet,TL3,ES,54943,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH04848,Medium,Yes,Contract,Hormonal,HORM1,ES,39353,PLANT_SPECIAL,High,LEVOHORMIMPL,Units
BATCH03051,Medium,No,OwnBrand,Injectable,INJ2,FR,49547,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH04032,Low,No,OwnBrand,Capsule,CL1,IT,196350,PLANT_SOLIDS,High,OMEP20CAP,TabletsCaps
BATCH06995,Low,No,OwnBrand,Hormonal,HORM2,PT,38354,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH05644,Low,No,Contract,Device,DEV2,UK,29937,PLANT_SPECIAL,Medium,INHALER,Units
BATCH09628,Medium,Yes,Contract,Hormonal,HORM1,ES,6492,PLANT_SPECIAL,Low,LEVOHORMIMPL,Units
BATCH03375,Medium,No,OwnBrand,Tablet,TL2,FR,240437,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH04008,High,No,Contract,Injectable,INJ1,UK,34625,PLANT_PARENTERAL,Low,CEF1GIV,Units
BATCH00332,Low,No,OwnBrand,Hormonal,HORM1,PT,40430,PLANT_SPECIAL,High,EE30TAB,Units
BATCH04322,Low,No,OwnBrand,Tablet,TL1,ES,168441,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH05242,Low,No,Contract,Device,DEV2,UK,25445,PLANT_SPECIAL,Medium,INHALER,Units
BATCH03310,Low,No,OwnBrand,Capsule,CL2,IT,309601,PLANT_SOLIDS,High,OMEP20CAP,TabletsCaps
BATCH09405,Medium,Yes,OwnBrand,Tablet,TL3,FR,319432,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH08062,Medium,No,OwnBrand,Device,DEV2,DE,47099,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH01093,Medium,No,OwnBrand,Device,DEV1,DE,27568,PLANT_SPECIAL,High,INSUPEN,Units
BATCH09920,Medium,No,OwnBrand,Tablet,TL1,FR,54087,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH08263,Medium,No,OwnBrand,Tablet,TL2,FR,284962,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH05112,Medium,Yes,OwnBrand,Injectable,INJ2,FR,6775,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH08458,Low,No,OwnBrand,Tablet,TL2,ES,180684,PLANT_SOLIDS,High,PARA500TAB,TabletsCaps
BATCH09314,Medium,No,OwnBrand,Device,DEV1,DE,28773,PLANT_SPECIAL,High,INSUPEN,Units
BATCH01563,Low,Yes,OwnBrand,Capsule,CL2,IT,258113,PLANT_SOLIDS,Low,OMEP20CAP,TabletsCaps
BATCH05170,High,No,Contract,Capsule,CL1,DE,473249,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH01717,High,No,Contract,Capsule,CL1,DE,439547,PLANT_SOLIDS,Low,AMOX500CAP,TabletsCaps
BATCH00662,Medium,No,OwnBrand,Device,DEV1,DE,1433,PLANT_SPECIAL,Low,INSUPEN,Units
BATCH09022,Medium,No,OwnBrand,Injectable,INJ2,FR,35543,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH02302,High,Yes,Contract,Capsule,CL1,DE,90460,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH01420,Low,Yes,Contract,Device,DEV1,UK,41186,PLANT_SPECIAL,Medium,INHALER,Units
BATCH05414,Low,Yes,Contract,Device,DEV2,UK,23265,PLANT_SPECIAL,Medium,INHALER,Units
BATCH02696,Medium,No,OwnBrand,Injectable,INJ1,FR,26827,PLANT_PARENTERAL,Low,HEP5000SC,Units
BATCH02104,Medium,No,OwnBrand,Injectable,INJ2,FR,5206,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH09151,Low,Yes,OwnBrand,Tablet,TL1,ES,224896,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH01496,Medium,No,Contract,Hormonal,HORM1,ES,46255,PLANT_SPECIAL,High,LEVOHORMIMPL,Units
BATCH01397,High,No,Contract,Capsule,CL2,DE,68508,PLANT_SOLIDS,Low,AMOX500CAP,TabletsCaps
BATCH04123,Low,Yes,Contract,Device,DEV1,UK,25001,PLANT_SPECIAL,High,INHALER,Units
BATCH09761,Medium,No,OwnBrand,Device,DEV1,DE,31585,PLANT_SPECIAL,Low,INSUPEN,Units
BATCH04375,Low,No,Contract,Device,DEV1,UK,29938,PLANT_SPECIAL,Low,INHALER,Units
BATCH04188,Low,No,Contract,Device,DEV2,UK,11232,PLANT_SPECIAL,High,INHALER,Units
BATCH02000,Low,No,OwnBrand,Capsule,CL2,IT,304933,PLANT_SOLIDS,Low,OMEP20CAP,TabletsCaps
BATCH02794,Medium,Yes,OwnBrand,Tablet,TL1,FR,384359,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH05324,Low,No,OwnBrand,Tablet,TL1,ES,335727,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH01341,Medium,No,OwnBrand,Injectable,INJ2,FR,3703,PLANT_PARENTERAL,High,HEP5000SC,Units
BATCH05561,Low,No,OwnBrand,Tablet,TL3,ES,221841,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH09794,Medium,No,OwnBrand,Tablet,TL1,FR,347328,PLANT_SOLIDS,High,IBUP400TAB,TabletsCaps
BATCH00790,Medium,Yes,Contract,Hormonal,HORM1,ES,32792,PLANT_SPECIAL,Low,LEVOHORMIMPL,Units
BATCH04414,Medium,No,OwnBrand,Tablet,TL3,FR,58737,PLANT_SOLIDS,High,IBUP400TAB,TabletsCaps
BATCH00130,High,No,Contract,Injectable,INJ1,UK,21540,PLANT_PARENTERAL,High,CEF1GIV,Units
BATCH03836,High,No,Contract,Capsule,CL1,DE,79389,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH09841,Medium,Yes,Contract,Hormonal,HORM2,ES,42045,PLANT_SPECIAL,Low,LEVOHORMIMPL,Units
BATCH00158,High,No,Contract,Injectable,INJ2,UK,6249,PLANT_PARENTERAL,Low,CEF1GIV,Units
BATCH02576,Medium,No,OwnBrand,Tablet,TL3,FR,272822,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH05106,High,No,Contract,Capsule,CL1,DE,97264,PLANT_SOLIDS,High,AMOX500CAP,TabletsCaps
BATCH07214,Medium,Yes,OwnBrand,Device,DEV1,DE,43188,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH03005,High,No,Contract,Injectable,INJ1,UK,29495,PLANT_PARENTERAL,Low,CEF1GIV,Units
BATCH07633,Medium,No,OwnBrand,Tablet,TL1,FR,298796,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH02513,Medium,Yes,Contract,Hormonal,HORM1,ES,20801,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH03253,High,Yes,Contract,Injectable,INJ1,UK,42689,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH05505,Low,No,OwnBrand,Hormonal,HORM2,PT,6495,PLANT_SPECIAL,High,EE30TAB,Units
BATCH08129,Medium,No,OwnBrand,Tablet,TL3,FR,282726,PLANT_SOLIDS,High,IBUP400TAB,TabletsCaps
BATCH00018,High,No,Contract,Capsule,CL2,DE,492342,PLANT_SOLIDS,Low,AMOX500CAP,TabletsCaps
BATCH07185,Low,No,OwnBrand,Hormonal,HORM1,PT,32071,PLANT_SPECIAL,Low,EE30TAB,Units
BATCH03792,Medium,Yes,OwnBrand,Device,DEV1,DE,43884,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH05898,Medium,Yes,OwnBrand,Device,DEV1,DE,40601,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH06634,Medium,Yes,OwnBrand,Device,DEV1,DE,26452,PLANT_SPECIAL,High,INSUPEN,Units
BATCH02867,High,Yes,Contract,Capsule,CL2,DE,263570,PLANT_SOLIDS,High,AMOX500CAP,TabletsCaps
BATCH07420,Low,No,OwnBrand,Hormonal,HORM1,PT,44674,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH01381,Low,Yes,OwnBrand,Tablet,TL1,ES,351635,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH00435,Medium,No,OwnBrand,Tablet,TL3,FR,73674,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH07490,Medium,Yes,OwnBrand,Tablet,TL1,FR,352307,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH05620,High,No,Contract,Capsule,CL1,DE,488237,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH05309,High,No,Contract,Capsule,CL2,DE,84864,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH08145,Low,Yes,OwnBrand,Hormonal,HORM1,PT,12016,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH00372,Low,No,OwnBrand,Tablet,TL3,ES,115075,PLANT_SOLIDS,Low,PARA500TAB,TabletsCaps
BATCH04579,High,No,Contract,Injectable,INJ2,UK,45764,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH03929,High,Yes,Contract,Capsule,CL1,DE,167161,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH07242,High,No,Contract,Injectable,INJ1,UK,42737,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH02047,Low,Yes,Contract,Device,DEV2,UK,45855,PLANT_SPECIAL,Medium,INHALER,Units
BATCH02152,Low,No,OwnBrand,Tablet,TL2,ES,415001,PLANT_SOLIDS,High,PARA500TAB,TabletsCaps
BATCH05386,Low,No,Contract,Device,DEV2,UK,1638,PLANT_SPECIAL,Medium,INHALER,Units
BATCH02539,Medium,No,OwnBrand,Device,DEV1,DE,4409,PLANT_SPECIAL,High,INSUPEN,Units
BATCH08426,Low,No,OwnBrand,Hormonal,HORM2,PT,39611,PLANT_SPECIAL,High,EE30TAB,Units
BATCH01280,Low,No,Contract,Device,DEV1,UK,12253,PLANT_SPECIAL,Low,INHALER,Units
