object_id,api_supplier_risk,campaign_flag,client_type,criticality,deviation_type,dosage_form,dosage_specialization,due_date,equipment_type,expiry_date,lab_id,line,line_id,market,material_type,planned_qty,plant,priority,product_code,requested_qty,sample_type,supplier_risk,uom
QCS08338,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08009,High,No,Contract,,,Injectable,,,,,,INJ2,,UK,,33921,PLANT_PARENTERAL,High,CEF1GIV,,,,Units
QCS08339,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08010,Medium,Yes,Contract,,,Hormonal,,,,,,HORM2,,ES,,43683,PLANT_SPECIAL,Medium,LEVOHORMIMPL,,,,Units
QCS08340,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08011,Medium,Yes,Contract,,,Hormonal,,,,,,HORM2,,ES,,24629,PLANT_SPECIAL,Medium,LEVOHORMIMPL,,,,Units
QCS08341,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08012,Low,No,OwnBrand,,,Hormonal,,,,,,HORM2,,PT,,28465,PLANT_SPECIAL,Low,EE30TAB,,,,Units
QCS08342,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08013,Low,No,Contract,,,Device,,,,,,DEV1,,UK,,46802,PLANT_SPECIAL,Medium,INHALER,,,,Units
QCS08343,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08014,Medium,No,OwnBrand,,,Injectable,,,,,,INJ1,,FR,,1082,PLANT_PARENTERAL,High,HEP5000SC,,,,Units
QCS08344,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08015,Low,No,OwnBrand,,,Tablet,,,,,,TL3,,ES,,450188,PLANT_SOLIDS,High,PARA500TAB,,,,TabletsCaps
QCS08345,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08016,High,No,Contract,,,Injectable,,,,,,INJ2,,UK,,44267,PLANT_PARENTERAL,Low,CEF1GIV,,,,Units
QCS08346,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
DEVIAT1316,,,,Major,Quality,,,,,,,,,,,,,,,,,,
QCS08347,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08017,Medium,No,OwnBrand,,,Device,,,,,,DEV2,,DE,,6897,PLANT_SPECIAL,Low,INSUPEN,,,,Units
QCS08348,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08018,Low,No,OwnBrand,,,Hormonal,,,,,,HORM1,,PT,,13057,PLANT_SPECIAL,Medium,EE30TAB,,,,Units
QCS08349,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08019,Low,No,OwnBrand,,,Hormonal,,,,,,HORM2,,PT,,12798,PLANT_SPECIAL,High,EE30TAB,,,,Units
QCS08350,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08020,High,No,Contract,,,Injectable,,,,,,INJ1,,UK,,31540,PLANT_PARENTERAL,High,CEF1GIV,,,,Units
QCS08351,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08021,High,No,Contract,,,Injectable,,,,,,INJ1,,UK,,6515,PLANT_PARENTERAL,Medium,CEF1GIV,,,,Units
QCS08352,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08022,High,No,Contract,,,Capsule,,,,,,CL2,,DE,,297069,PLANT_SOLIDS,Medium,AMOX500CAP,,,,TabletsCaps
BATCH08023,Low,No,OwnBrand,,,Hormonal,,,,,,HORM2,,PT,,1312,PLANT_SPECIAL,Medium,EE30TAB,,,,Units
QCS08353,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08024,High,No,Contract,,,Capsule,,,,,,CL2,,DE,,348904,PLANT_SOLIDS,Medium,AMOX500CAP,,,,TabletsCaps
QCS08354,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08025,Medium,No,OwnBrand,,,Device,,,,,,DEV2,,DE,,45747,PLANT_SPECIAL,Medium,INSUPEN,,,,Units
QCS08355,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
DEVIAT1317,,,,Major,Quality,,,,,,,,,,,,,,,,,,
QCS08356,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08026,High,Yes,Contract,,,Capsule,,,,,,CL1,,DE,,472255,PLANT_SOLIDS,Low,AMOX500CAP,,,,TabletsCaps
QCS08357,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08027,Low,No,Contract,,,Device,,,,,,DEV1,,UK,,36243,PLANT_SPECIAL,Medium,INHALER,,,,Units
QCS08358,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08028,Low,Yes,OwnBrand,,,Hormonal,,,,,,HORM1,,PT,,2994,PLANT_SPECIAL,Low,EE30TAB,,,,Units
QCS08359,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08029,Low,No,OwnBrand,,,Hormonal,,,,,,HORM2,,PT,,5915,PLANT_SPECIAL,Medium,EE30TAB,,,,Units
BATCH08030,Medium,No,OwnBrand,,,Tablet,,,,,,TL1,,FR,,462802,PLANT_SOLIDS,Medium,IBUP400TAB,,,,TabletsCaps
BATCH08031,Low,No,Contract,,,Device,,,,,,DEV1,,UK,,30960,PLANT_SPECIAL,Low,INHALER,,,,Units
QCS08360,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08032,High,No,Contract,,,Injectable,,,,,,INJ1,,UK,,27835,PLANT_PARENTERAL,Low,CEF1GIV,,,,Units
QCS08361,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
DEVIAT1318,,,,Major,Quality,,,,,,,,,,,,,,,,,,
QCS08362,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08033,Low,No,OwnBrand,,,Tablet,,,,,,TL3,,ES,,98405,PLANT_SOLIDS,Medium,PARA500TAB,,,,TabletsCaps
QCS08363,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08034,Medium,No,OwnBrand,,,Injectable,,,,,,INJ1,,FR,,12056,PLANT_PARENTERAL,High,HEP5000SC,,,,Units
QCS08364,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08035,Low,No,OwnBrand,,,Hormonal,,,,,,HORM2,,PT,,34289,PLANT_SPECIAL,Medium,EE30TAB,,,,Units
QCS08365,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08036,Medium,No,OwnBrand,,,Device,,,,,,DEV2,,DE,,42084,PLANT_SPECIAL,Medium,INSUPEN,,,,Units
QCS08366,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08037,Low,No,Contract,,,Device,,,,,,DEV1,,UK,,38121,PLANT_SPECIAL,Low,INHALER,,,,Units
QCS08367,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08038,Medium,Yes,OwnBrand,,,Device,,,,,,DEV2,,DE,,3758,PLANT_SPECIAL,Medium,INSUPEN,,,,Units
QCS08368,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08039,Low,No,OwnBrand,,,Hormonal,,,,,,HORM2,,PT,,11232,PLANT_SPECIAL,Medium,EE30TAB,,,,Units
QCS08369,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08040,Medium,No,OwnBrand,,,Injectable,,,,,,INJ1,,FR,,26742,PLANT_PARENTERAL,Medium,HEP5000SC,,,,Units
QCS08370,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08041,Low,No,Contract,,,Device,,,,,,DEV2,,UK,,41420,PLANT_SPECIAL,Medium,INHALER,,,,Units
QCS08371,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08042,Medium,No,OwnBrand,,,Injectable,,,,,,INJ2,,FR,,22375,PLANT_PARENTERAL,Low,HEP5000SC,,,,Units
QCS08372,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08043,Medium,Yes,OwnBrand,,,Tablet,,,,,,TL2,,FR,,274037,PLANT_SOLIDS,Medium,IBUP400TAB,,,,TabletsCaps
QCS08373,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08044,High,No,Contract,,,Capsule,,,,,,CL1,,DE,,58778,PLANT_SOLIDS,High,AMOX500CAP,,,,TabletsCaps
QCS08374,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08045,High,Yes,Contract,,,Capsule,,,,,,CL1,,DE,,391325,PLANT_SOLIDS,Low,AMOX500CAP,,,,TabletsCaps
QCS08375,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08046,High,No,Contract,,,Injectable,,,,,,INJ1,,UK,,31586,PLANT_PARENTERAL,Low,CEF1GIV,,,,Units
QCS08376,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08047,Medium,No,OwnBrand,,,Device,,,,,,DEV2,,DE,,28173,PLANT_SPECIAL,Medium,INSUPEN,,,,Units
QCS08377,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08048,Medium,Yes,Contract,,,Hormonal,,,,,,HORM2,,ES,,37199,PLANT_SPECIAL,High,LEVOHORMIMPL,,,,Units
QCS08378,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08049,Low,No,OwnBrand,,,Tablet,,,,,,TL3,,ES,,61049,PLANT_SOLIDS,Low,PARA500TAB,,,,TabletsCaps
QCS08379,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
DEVIAT1319,,,,Major,Quality,,,,,,,,,,,,,,,,,,
QCS08380,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08050,Medium,No,OwnBrand,,,Injectable,,,,,,INJ2,,FR,,48951,PLANT_PARENTERAL,High,HEP5000SC,,,,Units
QCS08381,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08051,Medium,Yes,Contract,,,Hormonal,,,,,,HORM1,,ES,,25837,PLANT_SPECIAL,Low,LEVOHORMIMPL,,,,Units
QCS08382,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08052,Medium,No,Contract,,,Hormonal,,,,,,HORM1,,ES,,37488,PLANT_SPECIAL,Medium,LEVOHORMIMPL,,,,Units
QCS08383,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
DEVIAT1320,,,,Major,Quality,,,,,,,,,,,,,,,,,,
QCS08384,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08053,Low,No,OwnBrand,,,Tablet,,,,,,TL2,,ES,,240932,PLANT_SOLIDS,Medium,PARA500TAB,,,,TabletsCaps
QCS08385,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08054,Medium,No,Contract,,,Hormonal,,,,,,HORM2,,ES,,38380,PLANT_SPECIAL,Low,LEVOHORMIMPL,,,,Units
QCS08386,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08055,Low,No,OwnBrand,,,Tablet,,,,,,TL2,,ES,,88106,PLANT_SOLIDS,Low,PARA500TAB,,,,TabletsCaps
DEVIAT1321,,,,Major,Process,,,,,,,,,,,,,,,,,,
QCS08387,,,,,,,,,,,LAB3,,,,,,,,,,IPC,,
QCS08388,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08056,Low,No,Contract,,,Device,,,,,,DEV2,,UK,,42756,PLANT_SPECIAL,High,INHALER,,,,Units
BATCH08057,Low,Yes,Contract,,,Device,,,,,,DEV2,,UK,,22025,PLANT_SPECIAL,High,INHALER,,,,Units
BATCH08058,Low,No,OwnBrand,,,Capsule,,,,,,CL1,,IT,,422038,PLANT_SOLIDS,Medium,OMEP20CAP,,,,TabletsCaps
QCS08389,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08059,Low,No,OwnBrand,,,Hormonal,,,,,,HORM2,,PT,,10969,PLANT_SPECIAL,Medium,EE30TAB,,,,Units
QCS08390,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08060,Medium,No,Contract,,,Hormonal,,,,,,HORM1,,ES,,43501,PLANT_SPECIAL,Medium,LEVOHORMIMPL,,,,Units
QCS08391,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08061,Low,No,OwnBrand,,,Tablet,,,,,,TL1,,ES,,229187,PLANT_SOLIDS,High,PARA500TAB,,,,TabletsCaps
QCS08392,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
DEVIAT1322,,,,Major,Quality,,,,,,,,,,,,,,,,,,
QCS08393,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08062,Medium,No,OwnBrand,,,Device,,,,,,DEV2,,DE,,47099,PLANT_SPECIAL,Medium,INSUPEN,,,,Units
QCS08394,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08063,High,No,Contract,,,Capsule,,,,,,CL2,,DE,,213907,PLANT_SOLIDS,High,AMOX500CAP,,,,TabletsCaps
QCS08395,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08064,Low,No,OwnBrand,,,Hormonal,,,,,,HORM2,,PT,,2157,PLANT_SPECIAL,Medium,EE30TAB,,,,Units
QCS08396,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08065,Medium,Yes,Contract,,,Hormonal,,,,,,HORM1,,ES,,31399,PLANT_SPECIAL,High,LEVOHORMIMPL,,,,Units
QCS08397,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08066,Medium,Yes,OwnBrand,,,Injectable,,,,,,INJ1,,FR,,33498,PLANT_PARENTERAL,Medium,HEP5000SC,,,,Units
QCS08398,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08067,Medium,No,OwnBrand,,,Device,,,,,,DEV2,,DE,,13578,PLANT_SPECIAL,Medium,INSUPEN,,,,Units
QCS08399,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08068,Medium,No,OwnBrand,,,Injectable,,,,,,INJ1,,FR,,11592,PLANT_PARENTERAL,Medium,HEP5000SC,,,,Units
QCS08400,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08069,Medium,No,OwnBrand,,,Tablet,,,,,,TL3,,FR,,115762,PLANT_SOLIDS,Medium,IBUP400TAB,,,,TabletsCaps
QCS08401,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08070,Low,Yes,OwnBrand,,,Hormonal,,,,,,HORM2,,PT,,32208,PLANT_SPECIAL,High,EE30TAB,,,,Units
BATCH08071,Medium,No,OwnBrand,,,Device,,,,,,DEV2,,DE,,9837,PLANT_SPECIAL,Low,INSUPEN,,,,Units
QCS08402,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08072,Medium,No,OwnBrand,,,Tablet,,,,,,TL1,,FR,,459870,PLANT_SOLIDS,Low,IBUP400TAB,,,,TabletsCaps
QCS08403,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08073,High,No,Contract,,,Injectable,,,,,,INJ2,,UK,,41413,PLANT_PARENTERAL,Low,CEF1GIV,,,,Units
QCS08404,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08074,Low,Yes,OwnBrand,,,Tablet,,,,,,TL2,,ES,,433557,PLANT_SOLIDS,Medium,PARA500TAB,,,,TabletsCaps
DEVIAT1323,,,,Minor,Documentation,,,,,,,,,,,,,,,,,,
QCS08405,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08075,High,No,Contract,,,Capsule,,,,,,CL2,,DE,,328852,PLANT_SOLIDS,Low,AMOX500CAP,,,,TabletsCaps
QCS08406,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08076,Low,Yes,OwnBrand,,,Hormonal,,,,,,HORM2,,PT,,32204,PLANT_SPECIAL,Low,EE30TAB,,,,Units
QCS08407,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08077,Low,Yes,OwnBrand,,,Capsule,,,,,,CL2,,IT,,73680,PLANT_SOLIDS,High,OMEP20CAP,,,,TabletsCaps
BATCH08078,Medium,No,OwnBrand,,,Injectable,,,,,,INJ2,,FR,,23797,PLANT_PARENTERAL,Medium,HEP5000SC,,,,Units
QCS08408,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08079,Low,Yes,OwnBrand,,,Tablet,,,,,,TL2,,ES,,256548,PLANT_SOLIDS,Medium,PARA500TAB,,,,TabletsCaps
QCS08409,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08080,High,No,Contract,,,Injectable,,,,,,INJ2,,UK,,18896,PLANT_PARENTERAL,Medium,CEF1GIV,,,,Units
QCS08410,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08081,Low,Yes,Contract,,,Device,,,,,,DEV1,,UK,,1047,PLANT_SPECIAL,High,INHALER,,,,Units
QCS08411,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08082,High,Yes,Contract,,,Capsule,,,,,,CL2,,DE,,395921,PLANT_SOLIDS,Medium,AMOX500CAP,,,,TabletsCaps
QCS08412,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08083,Low,Yes,OwnBrand,,,Capsule,,,,,,CL1,,IT,,429777,PLANT_SOLIDS,High,OMEP20CAP,,,,TabletsCaps
QCS08413,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08084,Low,No,Contract,,,Device,,,,,,DEV2,,UK,,39064,PLANT_SPECIAL,Medium,INHALER,,,,Units
DEVIAT1324,,,,Minor,Documentation,,,,,,,,,,,,,,,,,,
QCS08414,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08085,Medium,Yes,OwnBrand,,,Tablet,,,,,,TL2,,FR,,418301,PLANT_SOLIDS,Medium,IBUP400TAB,,,,TabletsCaps
QCS08415,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
DEVIAT1325,,,,Major,Quality,,,,,,,,,,,,,,,,,,
QCS08416,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08086,Medium,No,OwnBrand,,,Tablet,,,,,,TL3,,FR,,109647,PLANT_SOLIDS,Medium,IBUP400TAB,,,,TabletsCaps
DEVIAT1326,,,,Major,Process,,,,,,,,,,,,,,,,,,
QCS08417,,,,,,,,,,,LAB2,,,,,,,,,,IPC,,
QCS08418,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08087,Medium,No,Contract,,,Hormonal,,,,,,HORM2,,ES,,30121,PLANT_SPECIAL,Medium,LEVOHORMIMPL,,,,Units
QCS08419,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08088,High,No,Contract,,,Injectable,,,,,,INJ2,,UK,,27392,PLANT_PARENTERAL,Medium,CEF1GIV,,,,Units
QCS08420,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08089,Medium,No,OwnBrand,,,Device,,,,,,DEV1,,DE,,47713,PLANT_SPECIAL,Low,INSUPEN,,,,Units
QCS08421,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08090,Low,No,Contract,,,Device,,,,,,DEV1,,UK,,1982,PLANT_SPECIAL,Low,INHALER,,,,Units
QCS08422,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08091,Low,No,Contract,,,Device,,,,,,DEV1,,UK,,34925,PLANT_SPECIAL,Medium,INHALER,,,,Units
QCS08423,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08092,High,Yes,Contract,,,Capsule,,,,,,CL1,,DE,,476602,PLANT_SOLIDS,Medium,AMOX500CAP,,,,TabletsCaps
DEVIAT1327,,,,Major,Supply,,,,,,,,,,,,,,,,,,
QCS08424,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08093,Low,No,Contract,,,Device,,,,,,DEV2,,UK,,12364,PLANT_SPECIAL,Medium,INHALER,,,,Units
BATCH08094,Medium,No,OwnBrand,,,Injectable,,,,,,INJ1,,FR,,44092,PLANT_PARENTERAL,Medium,HEP5000SC,,,,Units
QCS08425,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08095,Low,Yes,OwnBrand,,,Tablet,,,,,,TL1,,ES,,425079,PLANT_SOLIDS,Medium,PARA500TAB,,,,TabletsCaps
DEVIAT1328,,,,Major,Process,,,,,,,,,,,,,,,,,,
QCS08426,,,,,,,,,,,LAB3,,,,,,,,,,IPC,,
QCS08427,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08096,Medium,No,OwnBrand,,,Tablet,,,,,,TL1,,FR,,249243,PLANT_SOLIDS,Medium,IBUP400TAB,,,,TabletsCaps
QCS08428,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08097,Low,No,OwnBrand,,,Tablet,,,,,,TL2,,ES,,403386,PLANT_SOLIDS,Low,PARA500TAB,,,,TabletsCaps
QCS08429,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08098,Low,Yes,OwnBrand,,,Capsule,,,,,,CL2,,IT,,303472,PLANT_SOLIDS,Low,OMEP20CAP,,,,TabletsCaps
QCS08430,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08099,High,No,Contract,,,Capsule,,,,,,CL1,,DE,,318739,PLANT_SOLIDS,High,AMOX500CAP,,,,TabletsCaps
QCS08431,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08100,Medium,Yes,OwnBrand,,,Injectable,,,,,,INJ2,,FR,,8247,PLANT_PARENTERAL,Low,HEP5000SC,,,,Units
QCS08432,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08101,Medium,No,OwnBrand,,,Device,,,,,,DEV2,,DE,,30898,PLANT_SPECIAL,High,INSUPEN,,,,Units
QCS08433,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08102,Low,No,OwnBrand,,,Hormonal,,,,,,HORM2,,PT,,7153,PLANT_SPECIAL,Medium,EE30TAB,,,,Units
QCS08434,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08103,Medium,No,OwnBrand,,,Device,,,,,,DEV1,,DE,,20906,PLANT_SPECIAL,Medium,INSUPEN,,,,Units
DEVIAT1329,,,,Minor,Documentation,,,,,,,,,,,,,,,,,,
QCS08435,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08104,Low,No,OwnBrand,,,Capsule,,,,,,CL2,,IT,,288094,PLANT_SOLIDS,Medium,OMEP20CAP,,,,TabletsCaps
QCS08436,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08105,High,No,Contract,,,Injectable,,,,,,INJ2,,UK,,23145,PLANT_PARENTERAL,Medium,CEF1GIV,,,,Units
QCS08437,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08106,Low,Yes,OwnBrand,,,Tablet,,,,,,TL3,,ES,,133394,PLANT_SOLIDS,High,PARA500TAB,,,,TabletsCaps
QCS08438,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08107,Medium,Yes,OwnBrand,,,Tablet,,,,,,TL2,,FR,,142696,PLANT_SOLIDS,Medium,IBUP400TAB,,,,TabletsCaps
QCS08439,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08108,Medium,Yes,OwnBrand,,,Injectable,,,,,,INJ2,,FR,,28874,PLANT_PARENTERAL,Medium,HEP5000SC,,,,Units
QCS08440,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08109,High,No,Contract,,,Capsule,,,,,,CL2,,DE,,435964,PLANT_SOLIDS,High,AMOX500CAP,,,,TabletsCaps
QCS08441,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08110,High,No,Contract,,,Injectable,,,,,,INJ2,,UK,,46068,PLANT_PARENTERAL,Low,CEF1GIV,,,,Units
QCS08442,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08111,Medium,No,OwnBrand,,,Device,,,,,,DEV1,,DE,,1073,PLANT_SPECIAL,Medium,INSUPEN,,,,Units
QCS08443,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08112,Medium,No,Contract,,,Hormonal,,,,,,HORM2,,ES,,28358,PLANT_SPECIAL,Medium,LEVOHORMIMPL,,,,Units
QCS08444,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08113,High,No,Contract,,,Injectable,,,,,,INJ2,,UK,,15764,PLANT_PARENTERAL,Medium,CEF1GIV,,,,Units
QCS08445,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08114,Medium,No,OwnBrand,,,Injectable,,,,,,INJ2,,FR,,9026,PLANT_PARENTERAL,Medium,HEP5000SC,,,,Units
QCS08446,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08115,Low,No,OwnBrand,,,Tablet,,,,,,TL1,,ES,,94157,PLANT_SOLIDS,High,PARA500TAB,,,,TabletsCaps
QCS08447,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08116,High,Yes,Contract,,,Capsule,,,,,,CL1,,DE,,186874,PLANT_SOLIDS,Medium,AMOX500CAP,,,,TabletsCaps
BATCH08117,Low,No,OwnBrand,,,Capsule,,,,,,CL2,,IT,,110582,PLANT_SOLIDS,Medium,OMEP20CAP,,,,TabletsCaps
QCS08448,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08118,Medium,No,OwnBrand,,,Injectable,,,,,,INJ1,,FR,,2318,PLANT_PARENTERAL,High,HEP5000SC,,,,Units
DEVIAT1330,,,,Minor,Documentation,,,,,,,,,,,,,,,,,,
QCS08449,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08119,Low,No,OwnBrand,,,Tablet,,,,,,TL3,,ES,,428260,PLANT_SOLIDS,Medium,PARA500TAB,,,,TabletsCaps
QCS08450,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08120,Low,No,OwnBrand,,,Tablet,,,,,,TL1,,ES,,298751,PLANT_SOLIDS,Medium,PARA500TAB,,,,TabletsCaps
QCS08451,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08121,Medium,No,OwnBrand,,,Injectable,,,,,,INJ2,,FR,,41117,PLANT_PARENTERAL,Medium,HEP5000SC,,,,Units
QCS08452,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08122,Low,No,OwnBrand,,,Tablet,,,,,,TL1,,ES,,404598,PLANT_SOLIDS,Medium,PARA500TAB,,,,TabletsCaps
QCS08453,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
DEVIAT1331,,,,Major,Quality,,,,,,,,,,,,,,,,,,
QCS08454,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08123,Low,No,OwnBrand,,,Capsule,,,,,,CL1,,IT,,316310,PLANT_SOLIDS,High,OMEP20CAP,,,,TabletsCaps
DEVIAT1332,,,,Major,Supply,,,,,,,,,,,,,,,,,,
QCS08455,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08124,Medium,No,OwnBrand,,,Injectable,,,,,,INJ2,,FR,,39903,PLANT_PARENTERAL,Medium,HEP5000SC,,,,Units
QCS08456,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
BATCH08125,Low,No,OwnBrand,,,Capsule,,,,,,CL1,,IT,,348435,PLANT_SOLIDS,Low,OMEP20CAP,,,,TabletsCaps
DEVIAT1333,,,,Major,Process,,,,,,,,,,,,,,,,,,
QCS08457,,,,,,,,,,,LAB3,,,,,,,,,,IPC,,
QCS08458,,,,,,,,,,,LAB3,,,,,,,,,,FP,,
BATCH08126,Low,Yes,OwnBrand,,,Capsule,,,,,,CL1,,IT,,76057,PLANT_SOLIDS,Medium,OMEP20CAP,,,,TabletsCaps
QCS08459,,,,,,,,,,,LAB2,,,,,,,,,,FP,,
BATCH08127,Low,Yes,OwnBrand,,,Tablet,,,,,,TL3,,ES,,289559,PLANT_SOLIDS,Medium,PARA500TAB,,,,TabletsCaps
QCS08460,,,,,,,,,,,LAB1,,,,,,,,,,FP,,
